plate_id,sample,sample_type,target,target_type,dye,reaction,wells,corr_cq
QQP000513,160417,std,E gene,toi,FAM,duplex,A24,20.84462994765058
QQP000513,146514,std,E gene,toi,FAM,duplex,C22,27.673706839750583
QQP000513,90900,std,E gene,toi,FAM,duplex,G14,23.44451282301458
QQP000513,132613,std,E gene,toi,FAM,duplex,I20,27.584784134920582
QQP000513,90908,std,E gene,toi,FAM,duplex,G13,25.62000766795558
QQP000513,63102,std,E gene,toi,FAM,duplex,K9,27.759100078396582
QQP000514,77014,std,E gene,toi,FAM,duplex,K12,20.85846826270508
QQP000514,90922,std,E gene,toi,FAM,duplex,C13,26.268305443052082
QQP000514,118731,std,E gene,toi,FAM,duplex,E17,20.61454381323608
QQP000514,90924,std,E gene,toi,FAM,duplex,G13,28.25229792166308
QQP000517,104877,std,E gene,toi,FAM,duplex,I15,28.45691745033158
QQP000522,146657,std,E gene,toi,FAM,duplex,A22,27.665008776280082
QQP000524,21554,std,E gene,toi,FAM,duplex,C4,21.179930356009077
QQP000524,63267,std,E gene,toi,FAM,duplex,E10,30.73239678287908
QQP000524,160598,std,E gene,toi,FAM,duplex,K24,30.449175154884077
QQP000524,7656,std,E gene,toi,FAM,duplex,O2,28.23407398691408
QQP000524,118888,std,E gene,toi,FAM,duplex,O18,26.80357227468208
QQP000524,21562,std,E gene,toi,FAM,duplex,C3,19.49113925172208
QQP000525,49377,std,E gene,toi,FAM,duplex,A8,14.867107150654583
QQP000525,118897,std,E gene,toi,FAM,duplex,A18,32.22977193689658
QQP000525,132803,std,E gene,toi,FAM,duplex,E20,18.870619539050583
QQP000525,21574,std,E gene,toi,FAM,duplex,K4,26.580154747994584
QQP000525,63286,std,E gene,toi,FAM,duplex,K10,18.19064233283258
QQP000525,132806,std,E gene,toi,FAM,duplex,K20,19.310606925854582
QQP000525,77191,std,E gene,toi,FAM,duplex,M12,14.684670689695583
QQP000525,91095,std,E gene,toi,FAM,duplex,M14,22.33806067377058
QQP000525,105008,std,E gene,toi,FAM,duplex,O15,14.860438324569582
QQP000526,7686,std,E gene,toi,FAM,duplex,K2,32.50458474307709
QQP000527,77222,std,E gene,toi,FAM,duplex,K12,27.44072078517408
QQP000528,49437,std,E gene,toi,FAM,duplex,I7,34.318378784924576
QQP000529,35546,std,E gene,toi,FAM,duplex,C5,19.025710892832578
QQP000529,91163,std,E gene,toi,FAM,duplex,E13,27.74482602492058
QQP000530,77274,std,E gene,toi,FAM,duplex,C11,25.44212461773808
QQP000530,35566,std,E gene,toi,FAM,duplex,K5,19.23073954014708
QQP000531,7761,std,E gene,toi,FAM,duplex,A2,15.958652302441081
QQP000531,35569,std,E gene,toi,FAM,duplex,A6,28.43709250374708
QQP000531,105093,std,E gene,toi,FAM,duplex,I16,32.94720072338308
QQP000531,118997,std,E gene,toi,FAM,duplex,I18,21.88822195336708
QQP000531,132901,std,E gene,toi,FAM,duplex,I20,24.64840268839008
QQP000531,105094,std,E gene,toi,FAM,duplex,K16,29.40058503359208
QQP000531,132903,std,E gene,toi,FAM,duplex,M20,14.89812192859608
QQP000531,63384,std,E gene,toi,FAM,duplex,O10,14.89861983464808
QQP000532,160722,std,E gene,toi,FAM,duplex,C24,27.65879289437158
QQP000532,132915,std,E gene,toi,FAM,duplex,E20,18.65479280516858
QQP000534,105137,std,E gene,toi,FAM,duplex,A16,27.849835118809082
QQP000538,160817,std,E gene,toi,FAM,duplex,A24,9.95095247835308
QQP000538,160818,std,E gene,toi,FAM,duplex,C24,30.67823789258808
QQP000539,146933,std,E gene,toi,FAM,duplex,I22,24.51231385245008
QQP000539,146935,std,E gene,toi,FAM,duplex,M22,21.99726016793308
QQP000540,119143,std,E gene,toi,FAM,duplex,M18,30.02653605990358
QQP000540,146957,std,E gene,toi,FAM,duplex,I21,31.18672770394658
QQP000540,35727,std,E gene,toi,FAM,duplex,M5,34.109990640572576
QQP000540,91343,std,E gene,toi,FAM,duplex,M13,26.324649639922583
QQP000542,119173,std,E gene,toi,FAM,duplex,I18,28.85534670074658
QQP000543,91380,std,E gene,toi,FAM,duplex,G14,32.93492258495608
QQP000543,7961,std,E gene,toi,FAM,duplex,A1,26.64109091634008
QQP000544,147020,std,E gene,toi,FAM,duplex,G21,31.75611880889408
QQP000544,160925,std,E gene,toi,FAM,duplex,I23,24.51749667155308
QQP000546,133150,std,E gene,toi,FAM,duplex,K19,31.75908830353708
QQP000547,21926,std,E gene,toi,FAM,duplex,K4,23.38148059376708
QQP000547,91448,std,E gene,toi,FAM,duplex,O14,36.83678122484608
QQP000551,105411,std,E gene,toi,FAM,duplex,E16,18.88852044766158
QQP000551,161028,std,E gene,toi,FAM,duplex,G24,24.46244239371858
QQP000551,105416,std,E gene,toi,FAM,duplex,O16,21.64747313790758
QQP000552,8101,std,E gene,toi,FAM,duplex,I2,18.30028221341858
QQP000552,105430,std,E gene,toi,FAM,duplex,K16,26.06561225627258
QQP000552,147144,std,E gene,toi,FAM,duplex,O22,21.93500222784658
QQP000553,105441,std,E gene,toi,FAM,duplex,A16,29.431513951070077
QQP000553,77634,std,E gene,toi,FAM,duplex,C12,30.56197297639708
QQP000553,22020,std,E gene,toi,FAM,duplex,G4,27.41826370476808
QQP000554,147179,std,E gene,toi,FAM,duplex,E21,28.417145211664582
QQP000554,105472,std,E gene,toi,FAM,duplex,O15,30.778492327277583
QQP000554,147184,std,E gene,toi,FAM,duplex,O21,30.785711058807582
QQP000555,119377,std,E gene,toi,FAM,duplex,A18,14.80052897152508
QQP000555,91571,std,E gene,toi,FAM,duplex,E14,20.25537848605008
QQP000555,133283,std,E gene,toi,FAM,duplex,E20,15.049776149665082
QQP000555,147188,std,E gene,toi,FAM,duplex,G22,12.726245851480082
QQP000555,161094,std,E gene,toi,FAM,duplex,K24,11.43415274374508
QQP000556,147211,std,E gene,toi,FAM,duplex,E21,25.766069383815083
QQP000556,91597,std,E gene,toi,FAM,duplex,I13,24.35426371009008
QQP000556,133311,std,E gene,toi,FAM,duplex,M19,24.392232114998084
QQP000556,133312,std,E gene,toi,FAM,duplex,O19,25.80453356371008
QQP000559,133314,std,E gene,toi,FAM,duplex,C20,34.92298278450458
QQP000559,91604,std,E gene,toi,FAM,duplex,G14,14.024673517867582
QQP000559,63797,std,E gene,toi,FAM,duplex,I10,26.236613396804582
QQP000559,49895,std,E gene,toi,FAM,duplex,M8,27.493010919896584
QQP000559,63803,std,E gene,toi,FAM,duplex,E9,35.37173399071858
QQP000559,63806,std,E gene,toi,FAM,duplex,K9,35.96847933849958
QQP000559,91615,std,E gene,toi,FAM,duplex,M13,24.67594451706158
QQP000569,119553,std,E gene,toi,FAM,duplex,A18,27.75741610213908
QQP000569,36138,std,E gene,toi,FAM,duplex,C5,17.24390655552508
QQP000569,119566,std,E gene,toi,FAM,duplex,K17,18.63491028034208
QQP000570,161290,std,E gene,toi,FAM,duplex,C23,25.27557129829908
QQP000570,36157,std,E gene,toi,FAM,duplex,I5,15.79695750072808
QQP000573,36200,std,E gene,toi,FAM,duplex,O6,28.086701499529077
QQP000574,119645,std,E gene,toi,FAM,duplex,I17,27.873585597943084
QQP000575,8418,std,E gene,toi,FAM,duplex,C2,25.07797739617258
QQP000575,77946,std,E gene,toi,FAM,duplex,C11,30.30144597819158
QQP000575,147466,std,E gene,toi,FAM,duplex,C21,28.44842654193858
QQP000575,105755,std,E gene,toi,FAM,duplex,E15,18.28078630000358
QQP000575,91852,std,E gene,toi,FAM,duplex,G13,16.54487607068758
QQP000575,119662,std,E gene,toi,FAM,duplex,K17,16.80092201485958
QQP000575,147471,std,E gene,toi,FAM,duplex,M21,17.02592587091358
QQP000575,105760,std,E gene,toi,FAM,duplex,O15,18.78895242203658
QQP000578,22378,std,E gene,toi,FAM,duplex,C3,27.06220776694408
QQP000579,119721,std,E gene,toi,FAM,duplex,A17,20.48260609805008
QQP000579,133631,std,E gene,toi,FAM,duplex,M19,15.98396005019308
QQP000580,105832,std,E gene,toi,FAM,duplex,O16,30.10121297617408
QQP000581,36329,std,E gene,toi,FAM,duplex,A5,19.08384896732508
QQP000581,36336,std,E gene,toi,FAM,duplex,O5,20.14222187593508
QQP000582,78049,std,E gene,toi,FAM,duplex,A12,17.94025851636258
QQP000582,36343,std,E gene,toi,FAM,duplex,M6,16.53561470905858
QQP000583,133688,std,E gene,toi,FAM,duplex,O20,30.187517861841577
QQP000589,8648,std,E gene,toi,FAM,duplex,O2,27.141944604190076
QQP000590,8658,std,E gene,toi,FAM,duplex,C2,26.85884766239558
QQP000591,8682,std,E gene,toi,FAM,duplex,C1,25.60364186033208
QQP000591,119914,std,E gene,toi,FAM,duplex,C17,29.34213486480808
QQP000591,92112,std,E gene,toi,FAM,duplex,O13,17.19399794390308
QQP000592,8690,std,E gene,toi,FAM,duplex,C2,24.602362454974585
QQP000592,119924,std,E gene,toi,FAM,duplex,G18,16.796301167938584
QQP000592,78213,std,E gene,toi,FAM,duplex,I12,26.442135879690582
QQP000592,64315,std,E gene,toi,FAM,duplex,E9,21.554905345861584
QQP000592,133835,std,E gene,toi,FAM,duplex,E19,27.725147837174585
QQP000594,22625,std,E gene,toi,FAM,duplex,A4,31.65044693753258
QQP000594,22627,std,E gene,toi,FAM,duplex,E4,16.32492522952158
QQP000594,133860,std,E gene,toi,FAM,duplex,G20,34.604935438381574
QQP000594,78245,std,E gene,toi,FAM,duplex,I12,30.070685027389576
QQP000596,8753,std,E gene,toi,FAM,duplex,A2,22.70877054619358
QQP000597,161714,std,E gene,toi,FAM,duplex,C24,21.02017198838258
QQP000597,8773,std,E gene,toi,FAM,duplex,I2,29.084047625506578
QQP000599,92225,std,E gene,toi,FAM,duplex,A14,20.72229050598658
QQP000599,133941,std,E gene,toi,FAM,duplex,I20,20.93755720399358
QQP000599,161749,std,E gene,toi,FAM,duplex,I24,23.96273517762558
QQP000599,133943,std,E gene,toi,FAM,duplex,M20,23.34637924650758
QQP000599,147848,std,E gene,toi,FAM,duplex,O22,32.61686923234558
QQP000602,106189,std,E gene,toi,FAM,duplex,I15,28.464568163382083
QQP000603,22771,std,E gene,toi,FAM,duplex,E4,31.08450684600158
QQP000603,120109,std,E gene,toi,FAM,duplex,I17,33.417258149969584
QQP000604,78414,std,E gene,toi,FAM,duplex,K11,29.06452446997958
QQP000604,92318,std,E gene,toi,FAM,duplex,K13,21.31749789161558
QQP000605,22805,std,E gene,toi,FAM,duplex,I4,22.38965168535058
QQP000605,64517,std,E gene,toi,FAM,duplex,I10,33.24148289527258
QQP000605,8903,std,E gene,toi,FAM,duplex,M2,18.778215838053576
QQP000605,78424,std,E gene,toi,FAM,duplex,O12,32.66248217817157
QQP000608,92381,std,E gene,toi,FAM,duplex,I13,24.17420611872958
QQP000610,78497,std,E gene,toi,FAM,duplex,A12,36.47943043592858
QQP000610,36791,std,E gene,toi,FAM,duplex,M6,36.20257840762858
QQP000610,92408,std,E gene,toi,FAM,duplex,O14,36.51227011326458
QQP000611,120228,std,E gene,toi,FAM,duplex,G18,31.61322870891658
QQP000611,78521,std,E gene,toi,FAM,duplex,A11,26.87017629728258
QQP000611,120233,std,E gene,toi,FAM,duplex,A17,35.72494918287357
QQP000611,9003,std,E gene,toi,FAM,duplex,E1,32.75380544228358
QQP000611,50715,std,E gene,toi,FAM,duplex,E7,27.89168392138358
QQP000611,22909,std,E gene,toi,FAM,duplex,I3,16.44818653220858
QQP000611,161949,std,E gene,toi,FAM,duplex,I23,31.79109820246858
QQP000611,50720,std,E gene,toi,FAM,duplex,O7,16.09256559635358
QQP000613,36823,std,E gene,toi,FAM,duplex,M6,32.55245041801358
QQP000614,120258,std,E gene,toi,FAM,duplex,C18,32.33285086079458
QQP000614,92454,std,E gene,toi,FAM,duplex,K14,28.67828693411158
QQP000614,78554,std,E gene,toi,FAM,duplex,C11,30.12352679017858
QQP000614,148076,std,E gene,toi,FAM,duplex,G21,26.81654022841058
QQP000615,50756,std,E gene,toi,FAM,duplex,G8,13.40541777246158
QQP000615,106375,std,E gene,toi,FAM,duplex,M16,16.99414203104158
QQP000616,148112,std,E gene,toi,FAM,duplex,O21,31.581345425554577
QQP000618,64705,std,E gene,toi,FAM,duplex,A10,28.47141682434858
QQP000618,36904,std,E gene,toi,FAM,duplex,O6,30.19942023176458
QQP000618,36905,std,E gene,toi,FAM,duplex,A5,29.720314588782582
QQP000618,120331,std,E gene,toi,FAM,duplex,E17,26.90805662723558
QQP000618,9102,std,E gene,toi,FAM,duplex,K1,27.55801760581658
QQP000620,134270,std,E gene,toi,FAM,duplex,K19,34.16800903861308
QQP000621,148177,std,E gene,toi,FAM,duplex,A22,31.213275525538577
QQP000621,134279,std,E gene,toi,FAM,duplex,M20,31.33464198171758
QQP000621,78667,std,E gene,toi,FAM,duplex,E11,31.68290100326258
QQP000621,106478,std,E gene,toi,FAM,duplex,K15,20.264604742030578
QQP000624,92611,std,E gene,toi,FAM,duplex,E14,24.84126073506508
QQP000625,78725,std,E gene,toi,FAM,duplex,I12,31.37259847719058
QQP000625,148254,std,E gene,toi,FAM,duplex,K21,27.684263784795576
QQP000626,162169,std,E gene,toi,FAM,duplex,A23,33.84872452851859
QQP000626,148268,std,E gene,toi,FAM,duplex,G21,19.230301151915583
QQP000627,37042,std,E gene,toi,FAM,duplex,C6,34.21610647892459
QQP000627,9240,std,E gene,toi,FAM,duplex,O2,33.40081610460858
QQP000630,9290,std,E gene,toi,FAM,duplex,C1,23.72992535768908
QQP000630,92714,std,E gene,toi,FAM,duplex,C13,31.962026103563083
QQP000630,37099,std,E gene,toi,FAM,duplex,E5,14.376510529850082
QQP000630,162236,std,E gene,toi,FAM,duplex,G23,33.22587710916908
QQP000630,92717,std,E gene,toi,FAM,duplex,I13,32.77020049127008
QQP000630,106623,std,E gene,toi,FAM,duplex,M15,32.32037321637708
QQP000630,120528,std,E gene,toi,FAM,duplex,O17,15.469248767359081
QQP000633,9337,std,E gene,toi,FAM,duplex,A1,27.295670663054082
QQP000633,9338,std,E gene,toi,FAM,duplex,C1,29.27773611675008
QQP000634,78867,std,E gene,toi,FAM,duplex,E12,22.98897166521758
QQP000634,64965,std,E gene,toi,FAM,duplex,I10,34.35917893773659
QQP000634,120581,std,E gene,toi,FAM,duplex,I18,16.05946476515658
QQP000634,148390,std,E gene,toi,FAM,duplex,K22,32.138176997537585
QQP000634,106682,std,E gene,toi,FAM,duplex,C15,22.85446425262058
QQP000634,134490,std,E gene,toi,FAM,duplex,C19,36.633531942957575
QQP000634,120588,std,E gene,toi,FAM,duplex,G17,31.71998412216058
QQP000634,120589,std,E gene,toi,FAM,duplex,I17,28.83766102610058
QQP000634,9358,std,E gene,toi,FAM,duplex,K1,36.894374149016585
QQP000635,64984,std,E gene,toi,FAM,duplex,O10,33.393533967769585
QQP000636,9379,std,E gene,toi,FAM,duplex,E2,31.24639357404358
QQP000636,9380,std,E gene,toi,FAM,duplex,G2,29.28617060221858
QQP000636,37193,std,E gene,toi,FAM,duplex,A5,15.68180485267658
QQP000641,9457,std,E gene,toi,FAM,duplex,A2,28.53281474754208
QQP000641,65073,std,E gene,toi,FAM,duplex,A10,34.85018578732408
QQP000641,9459,std,E gene,toi,FAM,duplex,E2,30.64946330426308
QQP000641,148504,std,E gene,toi,FAM,duplex,O22,35.87165214408408
QQP000641,65085,std,E gene,toi,FAM,duplex,I9,31.91712484091608
QQP000642,65095,std,E gene,toi,FAM,duplex,M10,32.76016714757008
QQP000642,37296,std,E gene,toi,FAM,duplex,O5,35.31534192369208
QQP000643,162435,std,E gene,toi,FAM,duplex,E24,35.43445901791608
QQP000643,92924,std,E gene,toi,FAM,duplex,G13,36.793582696954076
QQP000643,106828,std,E gene,toi,FAM,duplex,G15,34.84328201526908
QQP000644,9511,std,E gene,toi,FAM,duplex,M2,26.66904991721358
QQP000644,23417,std,E gene,toi,FAM,duplex,A3,28.53909725237758
QQP000644,9519,std,E gene,toi,FAM,duplex,M1,27.934846706191582
QQP000645,134657,std,E gene,toi,FAM,duplex,A20,35.37356087779408
QQP000645,148567,std,E gene,toi,FAM,duplex,M22,30.40402344465408
QQP000645,134664,std,E gene,toi,FAM,duplex,O20,29.79242911502808
QQP000645,106864,std,E gene,toi,FAM,duplex,O15,36.604115553469086
QQP000647,37370,std,E gene,toi,FAM,duplex,C5,24.74944054424908
QQP000648,148611,std,E gene,toi,FAM,duplex,E22,31.36594297265358
QQP000648,106902,std,E gene,toi,FAM,duplex,K16,34.19223798835258
QQP000648,106906,std,E gene,toi,FAM,duplex,C15,33.58239980345158
QQP000648,134717,std,E gene,toi,FAM,duplex,I19,35.99217584030258
QQP000648,106910,std,E gene,toi,FAM,duplex,K15,35.13218650334458
QQP000650,134745,std,E gene,toi,FAM,duplex,A19,19.21281388803458
QQP000650,162556,std,E gene,toi,FAM,duplex,G23,35.385843297511585
QQP000650,162557,std,E gene,toi,FAM,duplex,I23,35.18346637990558
QQP000652,93057,std,E gene,toi,FAM,duplex,A14,30.05527743180258
QQP000652,79154,std,E gene,toi,FAM,duplex,C12,21.10604210709158
QQP000652,23541,std,E gene,toi,FAM,duplex,I4,26.88258549957258
QQP000652,79160,std,E gene,toi,FAM,duplex,O12,28.46582792259158
QQP000655,79210,std,E gene,toi,FAM,duplex,C11,35.66985767166508
QQP000655,120928,std,E gene,toi,FAM,duplex,O17,31.36120125645508
QQP000656,9698,std,E gene,toi,FAM,duplex,C2,30.07473185540708
QQP000656,9699,std,E gene,toi,FAM,duplex,E2,28.486265438952078
QQP000656,162651,std,E gene,toi,FAM,duplex,E23,19.23999644935108
QQP000656,65325,std,E gene,toi,FAM,duplex,I9,30.04874788347708
QQP000656,134846,std,E gene,toi,FAM,duplex,K19,36.559421274982085
QQP000656,107039,std,E gene,toi,FAM,duplex,M15,20.00973122509008
QQP000657,37522,std,E gene,toi,FAM,duplex,C6,30.864078420228083
QQP000657,37523,std,E gene,toi,FAM,duplex,E6,34.97653738968408
QQP000657,51431,std,E gene,toi,FAM,duplex,M8,31.98565720282908
QQP000657,37528,std,E gene,toi,FAM,duplex,O6,34.20247828449308
QQP000657,65339,std,E gene,toi,FAM,duplex,E9,26.53758131180508
QQP000657,51437,std,E gene,toi,FAM,duplex,I7,17.449993471327083
QQP000657,79248,std,E gene,toi,FAM,duplex,O11,33.34910601416908
QQP000659,120981,std,E gene,toi,FAM,duplex,I18,36.36421586649858
QQP000659,51470,std,E gene,toi,FAM,duplex,K7,29.81029297932058
QQP000659,93182,std,E gene,toi,FAM,duplex,K13,33.56900041957958
QQP000660,162716,std,E gene,toi,FAM,duplex,G23,30.18614231464658
QQP000660,65390,std,E gene,toi,FAM,duplex,K9,29.20365587500558
QQP000660,79296,std,E gene,toi,FAM,duplex,O11,36.49192469487058
QQP000661,23681,std,E gene,toi,FAM,duplex,A4,18.89303329330008
QQP000661,107105,std,E gene,toi,FAM,duplex,A16,20.59084250248408
QQP000661,23684,std,E gene,toi,FAM,duplex,G4,33.99923606478107
QQP000661,37592,std,E gene,toi,FAM,duplex,O6,36.28575370997709
QQP000661,107115,std,E gene,toi,FAM,duplex,E15,36.431199274400086
QQP000661,65405,std,E gene,toi,FAM,duplex,I9,16.66673796929308
QQP000661,79311,std,E gene,toi,FAM,duplex,M11,22.039436724239078
QQP000661,65408,std,E gene,toi,FAM,duplex,O9,33.24372225550508
QQP000662,65420,std,E gene,toi,FAM,duplex,G9,14.521527508688578
QQP000662,107135,std,E gene,toi,FAM,duplex,M15,30.633107705142578
QQP000663,51526,std,E gene,toi,FAM,duplex,K8,36.91863106352558
QQP000663,121056,std,E gene,toi,FAM,duplex,O17,36.49829790977658
QQP000664,107153,std,E gene,toi,FAM,duplex,A16,32.700328733034084
QQP000664,9826,std,E gene,toi,FAM,duplex,C2,36.37144631562808
QQP000664,65443,std,E gene,toi,FAM,duplex,E10,14.83768441840108
QQP000664,162774,std,E gene,toi,FAM,duplex,K24,35.966806963913086
QQP000664,148872,std,E gene,toi,FAM,duplex,O22,28.42291714972008
QQP000665,134980,std,E gene,toi,FAM,duplex,G20,25.00747476506908
QQP000665,37655,std,E gene,toi,FAM,duplex,M6,20.78842648483008
QQP000665,107175,std,E gene,toi,FAM,duplex,M16,33.25735873961408
QQP000666,65474,std,E gene,toi,FAM,duplex,C10,28.79467477966158
QQP000666,37667,std,E gene,toi,FAM,duplex,E6,36.72430566016958
QQP000667,135011,std,E gene,toi,FAM,duplex,E20,35.69156612387859
QQP000667,135017,std,E gene,toi,FAM,duplex,A19,24.308280706098582
QQP000667,93308,std,E gene,toi,FAM,duplex,G13,28.70731438694558
QQP000667,162828,std,E gene,toi,FAM,duplex,G23,30.56570076711058
QQP000667,162829,std,E gene,toi,FAM,duplex,I23,30.947329874881582
QQP000668,23794,std,E gene,toi,FAM,duplex,C4,33.31607087647808
QQP000668,79419,std,E gene,toi,FAM,duplex,E11,27.02555122885208
QQP000668,79420,std,E gene,toi,FAM,duplex,G11,31.54921716957008
QQP000668,37712,std,E gene,toi,FAM,duplex,O5,34.536348939224084
QQP000670,9922,std,E gene,toi,FAM,duplex,C2,28.77518051259758
QQP000670,23826,std,E gene,toi,FAM,duplex,C4,30.93414077548158
QQP000670,51635,std,E gene,toi,FAM,duplex,E8,33.46045887996158
QQP000670,65539,std,E gene,toi,FAM,duplex,E10,34.06228233274658
QQP000670,79443,std,E gene,toi,FAM,duplex,E12,32.95707955080458
QQP000670,9927,std,E gene,toi,FAM,duplex,M2,26.00304822988158
QQP000670,148967,std,E gene,toi,FAM,duplex,M22,17.34121854683858
QQP000670,121162,std,E gene,toi,FAM,duplex,C17,18.54250911920058
QQP000670,148971,std,E gene,toi,FAM,duplex,E21,18.64280098814758
QQP000670,93357,std,E gene,toi,FAM,duplex,I13,18.73376740230858
QQP000670,121165,std,E gene,toi,FAM,duplex,I17,35.80767994425858
QQP000670,9934,std,E gene,toi,FAM,duplex,K1,25.971513401634578
QQP000670,162878,std,E gene,toi,FAM,duplex,K23,32.78593714814258
QQP000670,37744,std,E gene,toi,FAM,duplex,O5,17.70435981293358
QQP000671,135077,std,E gene,toi,FAM,duplex,I20,29.00787656452458
QQP000671,121177,std,E gene,toi,FAM,duplex,A17,19.23263441911158
QQP000671,93371,std,E gene,toi,FAM,duplex,E13,35.38007337747458
QQP000671,51660,std,E gene,toi,FAM,duplex,G7,19.94803154414858
QQP000674,93399,std,E gene,toi,FAM,duplex,M14,21.88031873942958
QQP000674,107307,std,E gene,toi,FAM,duplex,E15,18.405320864807578
QQP000674,37788,std,E gene,toi,FAM,duplex,G5,18.92311090325758
QQP000674,149023,std,E gene,toi,FAM,duplex,M21,21.489368417170578
QQP000675,37793,std,E gene,toi,FAM,duplex,A6,33.99156079621008
QQP000676,51718,std,E gene,toi,FAM,duplex,K8,34.63777615373958
QQP000677,51734,std,E gene,toi,FAM,duplex,K8,36.586311907281086
QQP000677,121256,std,E gene,toi,FAM,duplex,O18,33.567076069097084
QQP000677,93450,std,E gene,toi,FAM,duplex,C13,33.19808014250208
QQP000677,79548,std,E gene,toi,FAM,duplex,G11,30.71396181175508
QQP000677,121260,std,E gene,toi,FAM,duplex,G17,32.17811620195208
QQP000678,135170,std,E gene,toi,FAM,duplex,C20,29.96087914917508
QQP000678,162979,std,E gene,toi,FAM,duplex,E24,27.13076472481708
QQP000678,93460,std,E gene,toi,FAM,duplex,G14,28.44386513868008
QQP000678,93462,std,E gene,toi,FAM,duplex,K14,26.08177472475508
QQP000678,107366,std,E gene,toi,FAM,duplex,K16,33.03760899520309
QQP000678,93463,std,E gene,toi,FAM,duplex,M14,27.66529892907208
QQP000678,23944,std,E gene,toi,FAM,duplex,O4,29.15048068619208
QQP000682,37913,std,E gene,toi,FAM,duplex,A5,18.58377711462058
QQP000682,10106,std,E gene,toi,FAM,duplex,C1,13.558758016414581
QQP000682,149149,std,E gene,toi,FAM,duplex,I21,20.514962040103583
QQP000682,10110,std,E gene,toi,FAM,duplex,K1,24.63975768299258
QQP000682,121342,std,E gene,toi,FAM,duplex,K17,35.14674304256458
QQP000682,121343,std,E gene,toi,FAM,duplex,M17,36.36589988861958
QQP000683,51833,std,E gene,toi,FAM,duplex,A7,17.446841339229078
QQP000683,121353,std,E gene,toi,FAM,duplex,A17,16.73533656423108
QQP000683,107451,std,E gene,toi,FAM,duplex,E15,31.63502650223508
QQP000683,135259,std,E gene,toi,FAM,duplex,E19,23.86518700233508
QQP000683,135260,std,E gene,toi,FAM,duplex,G19,16.41082828454008
QQP000683,37933,std,E gene,toi,FAM,duplex,I5,29.682090789175078
QQP000683,37934,std,E gene,toi,FAM,duplex,K5,24.12765447605808
QQP000683,37936,std,E gene,toi,FAM,duplex,O5,28.30648355732908
QQP000684,121364,std,E gene,toi,FAM,duplex,G18,32.013745050037585
QQP000684,149172,std,E gene,toi,FAM,duplex,G22,35.784739412931586
QQP000684,10133,std,E gene,toi,FAM,duplex,I2,31.444289685076583
QQP000684,121365,std,E gene,toi,FAM,duplex,I18,22.094523149408584
QQP000684,149174,std,E gene,toi,FAM,duplex,K22,20.543460098415583
QQP000684,149176,std,E gene,toi,FAM,duplex,O22,16.89464428181258
QQP000685,51858,std,E gene,toi,FAM,duplex,C8,29.41581721700108
QQP000685,24054,std,E gene,toi,FAM,duplex,K4,36.300702410365076
QQP000685,65767,std,E gene,toi,FAM,duplex,M10,31.35117378707208
QQP000685,79672,std,E gene,toi,FAM,duplex,O12,35.790302459334086
QQP000686,10176,std,E gene,toi,FAM,duplex,O1,34.25610656262808
QQP000690,163172,std,E gene,toi,FAM,duplex,G24,29.32916509540858
QQP000691,107582,std,E gene,toi,FAM,duplex,K15,28.13891256558258
QQP000691,10256,std,E gene,toi,FAM,duplex,O1,34.72031968717258
QQP000691,135392,std,E gene,toi,FAM,duplex,O19,27.90859810532958
QQP000692,38068,std,E gene,toi,FAM,duplex,G6,16.31002804057058
QQP000692,24166,std,E gene,toi,FAM,duplex,K4,32.45377760069857
QQP000692,107591,std,E gene,toi,FAM,duplex,M16,30.999725057434578
QQP000692,10270,std,E gene,toi,FAM,duplex,K1,30.945564181509578
QQP000694,24201,std,E gene,toi,FAM,duplex,A3,20.00947935698158
QQP000694,65914,std,E gene,toi,FAM,duplex,C9,33.000778344688584
QQP000694,107627,std,E gene,toi,FAM,duplex,E15,29.31926052700358
QQP000694,24204,std,E gene,toi,FAM,duplex,G3,25.73384892240758
QQP000694,93724,std,E gene,toi,FAM,duplex,G13,30.70072484327758
QQP000694,65918,std,E gene,toi,FAM,duplex,K9,31.29379003421958
QQP000694,24208,std,E gene,toi,FAM,duplex,O3,14.94942630711058
QQP000694,52016,std,E gene,toi,FAM,duplex,O7,20.97748923055258
QQP000695,163250,std,E gene,toi,FAM,duplex,C24,34.44266781590258
QQP000695,38121,std,E gene,toi,FAM,duplex,A5,31.99808369879958
QQP000699,93795,std,E gene,toi,FAM,duplex,E14,33.38586051544257
QQP000699,107703,std,E gene,toi,FAM,duplex,M16,35.62799062679558
QQP000699,121611,std,E gene,toi,FAM,duplex,E17,26.32323049776858
QQP000699,163326,std,E gene,toi,FAM,duplex,K23,29.59375391301458
QQP000701,10404,std,E gene,toi,FAM,duplex,G2,30.099692122154078
QQP000701,10407,std,E gene,toi,FAM,duplex,M2,29.161786473126078
QQP000702,149457,std,E gene,toi,FAM,duplex,A22,32.21121329158558
QQP000702,79940,std,E gene,toi,FAM,duplex,G12,16.26338462790858
QQP000702,24329,std,E gene,toi,FAM,duplex,A3,27.67603862835958
QQP000702,38235,std,E gene,toi,FAM,duplex,E5,30.74999196333458
QQP000702,149468,std,E gene,toi,FAM,duplex,G21,19.79528088450358
QQP000704,66080,std,E gene,toi,FAM,duplex,O9,33.43892098305108
QQP000705,149507,std,E gene,toi,FAM,duplex,E22,30.88564701109308
